themes,projet,section,title,contenu,sourcesCount,votesCountOk,updatedAt,connectionsCount,createdAt,votesCountNok,author,pinned,votesCount,argumentsCount,versionsCount,votesCountMitige,id
Production et distribution,Comment accompagner la transformation de notre agriculture  ?,Solutions,Vigne : cépages résistants aux maladies !,"**_Autoriser l' introduction chaque année un faible pourcentage de ""cépages résistants "" dans les vignobles AOC_**

  

ARGUMENTATION:

En préambule, je vous rappelle que les Français étaient très en avance, dès
les années 60-70, dans bien des domaines :

solaire thermique avec Giordano. Les premiers panneaux que j'ai vus installés
étaient ….en Belgique, en Suède et même dans la vallée de l' Aveyron près de
Bertholène ! Par contre sous Chirac 450 000 maisons furent construites en
Languedoc -Roussillon sans un  panneau ! Giordano fut vendu aux Chinois!

Vers 1974, je connaissais une personne dans l' Aude montagneux, sans
électricité raccordée, qui était autonome grâce à une éolienne de ""La
compagnie du vent"", vendue aujourd'hui …..à des étrangers.

Un de mes amis, juriste de propriété intellectuelle, m'a raconté qu'il y a
plus de 40 ans, il avait rédigé un brevet d'hydrollienne, dont l'inventeur
voulait implanter son prototype en Charente maritime….mais qu'  EDF avait
manœuvré indirectement pour l'en dissuader définitivement.

  

**Ce phénomène de ratage de la phase intermédiaire d'expansion des innovations est près de se reproduire pour notre vignoble. **

En effet, avant Pasteur, au moins depuis le phylloxera, des vignerons se sont
efforcé de produire et sélectionner, par fécondation manuelle, des cépages
résistants à diverses maladies de la vigne. Ainsi François Baco, dès avant
1900 en avait obtenu plusieurs centaines. Ce travail a perduré. Ainsi François
Pugibet près de Béziers faisait des sélection depuis un demi-siècle, relayé
désormais par son fils. Ces gens ont eu l'intelligence de se regrouper avec
des vignerons suisses et allemands  qui réalisaient le même travail sur
d'autres maladies, puis de recroiser leurs cultivars. Bref, à ce jour, des
cépages résistants, certains croisés  en cabernet ou merlot, sont élevés en
Europe, sans compter le raisin à vin blanc du Jura suisse qui est entièrement
planté ainsi (voir à http://www.piwi-international.de/fr/ ).

  

**L'avantage est énorme: coût de production divisé par deux, pas de traitement chimique, pas de mécanisation lourde, pas de pratiques qui stérilisent le sol,…et un produit sain…..etc. **



Eh bien! Savez-vous que des gens  ont pesé sur l'administration (IFVV?) pour
interdire en France plantation de ces cépages! Seul 51 ceps sont autorisés par
exploitation, à titre expérimental ! Alors que toutes les autres nationalités
en ont le droit et le font : suisses, allemands, belges, italiens…Et même ces
derniers vont sortir cette année un vin AOC produit sans pesticide. Aussi les
vignerons résistants font circuler une pétition*  pour briser l'action de ces
lobbies et autoriser leurs cépages pour la production de ""vin de cuve"".

  

Mais l'objet de cette lettre est autre et concerne les AOC, pour lesquels les
cépages sont imposés à chaque appellation.

Un amendement d'autoriser automatiquement et d'introduire chaque année un
faible pourcentage de ""cépages résistants "" dans les vignobles AOC ne serait-
il pas possible et bienvenu ? Il  permettrait un remplacement progressif de
ces vignobles de plus en plus sensibles aux maladies, et la production à terme
de vins sans pesticide. Faute de quoi nos AOC vont affronter une concurrence
alimentaire et commerciale redoutable !

  

Sincèrement vôtre, Carmarans.

  

",0,1,2017-08-16T15:34:27+02:00,0,2017-08-16T15:34:27+02:00,0,carmarans,False,1,0,0,0,a099366e-8287-11e7-92ee-fa163e947a7a
Consommation,Comment mieux informer les consommateurs ?,Causes,"Le nutri-score est dysfonctionnel, car il ne différencie pas les protéines végétales (favorables à la santé) des protéines animales (non favorables à la santé)","Le nutri-score, tel que présenté il y a quelques mois, ne fait pas la
différence entre les protéines animales, aux effets problématiques pour la
santé (potentiellement cancérigènes, hypercholestérolémiant, acidifiant) et
associées à un paquet nutritionnel également néfaste pour la santé
(carcinogènes, cholestérol alimentaire, graisses saturées, toxines
bactériennes résistantes à la cuisson, résidus de pesticides accumulés dans
les tissus, etc), et les protéines végétales, associées quant à elles à un
paquet nutritionnel favorable pour la santé (antioxydants, vitamines,
phytonutriments et fibres).

  

Le nutri-score induit donc en erreur les consommateurs, qui en voyant un
produit labellisé vert ou orange contenant de la viande, peuvent penser qu'il
s'agit d'un aliment bon ou neutre pour la santé, alors que les protéines
animales sont le premier perturbateur métabolique alimentaire et leur paquet
nutritionnel est la première source alimentaire de graisses saturées
responsables des maladies cardio-vasculaires et des troubles du cerveau.

",0,0,2017-08-23T20:58:56+02:00,0,2017-08-12T17:05:06+02:00,0,bocet,False,0,4,0,0,a0b2eee0-7f6f-11e7-92ee-fa163e947a7a
Production et distribution,Comment rémunérer plus équitablement les producteurs ?,Solutions,Redorer l'image de l'agriculture auprès des consommateurs,"Beaucoup se méprennent sur les externalités de l'agriculture, mettant en avant
les point négatifs (pollution, pesticides ...) et omettant les points positifs
(maintien des paysages et de la biodiversité, nourrir le monde, création
d'emplois ...). Le secteur doit communiquer plus et mieux, en mettant en avant
le travail des agriculteurs français et en expliquant en quoi ils sont
indispensables.

C'est notamment vrai pour les éleveurs, plus touchés par cette baisse de
revenus et dénigrés par certains aujourd'hui, alors que l'impact d'un élevage
raisonné sur les plans sociétal (de nombreux emplois), écologique (maintien de
l'écosystème de prairie, entre autres) et agronomique (valorisation des
effluents en intrants) est très important.

Il faut gommer cette opacité entre agriculteurs et citoyens, les réconcilier,
et re-connecter agriculture et alimentation.

",0,5,2017-07-21T15:08:02+02:00,0,2017-07-21T15:08:02+02:00,0,Alexandre,False,6,1,0,1,a11ebfbb-6e15-11e7-92ee-fa163e947a7a
Production et distribution,Comment rémunérer plus équitablement les producteurs ?,Solutions,Régulation des volumes,"Retravailler le droit européen de la concurrence pour permettre la régulation
dynamique des volumes

",0,4,2017-08-18T21:08:32+02:00,0,2017-08-18T21:08:32+02:00,0,laurence,False,4,0,0,0,a13d9f47-8448-11e7-92ee-fa163e947a7a
Consommation,Comment soutenir des modes de consommation plus responsables ?,Causes,un consommateur qui méconnait les bases d'une alimentation saine,"Une étude TNS Sofres montrait que un conso sur deux n'associe pas glucide à
sucre ou lipide à graisse. On lui parle nutrition, il ne comprend pas. Le
français ne connait pas bien les produits, leurs bienfaits, ne sait pas d'où
et comment ils sont faits, comment les préparer, etc.. de fait , il choisi et
mange n'importe comment et est de plus en plus sédentaire. L'étude Anses de
juillet 2017 montre que ce phénomène va en empirant

la solution passe par une meilleure initiation pour un meilleur comportement
(Bien manger / bien bouger !) ...

",0,36,2017-07-21T12:16:15+02:00,0,2017-07-21T12:16:15+02:00,0,Xavier TERLET,False,37,7,0,1,a1444b2b-6dfd-11e7-92ee-fa163e947a7a
Exportation / International,Comment valoriser le modèle alimentaire français ?,Solutions,Augmentation conséquente des taxes sur les produits d' importation,"Il faut absolument augmenter de façon drastique toutes les taxes sur les
produits importés, afin de protéger nôtre marché intérieur, limiter les
importations massives de produits de mauvaise qualité. Je vis dans une région
jadis productrice de fruits et légumes de très bonne qualité. Or, aujourd'
hui, mon supermarché ne me propose plus que des tomates du Maroc, des pêches
d' Espagne insipides, des melons ""Charentais"" du Maroc (elle est bien bonne,
celle là). Des melons de Cavaillon, j' en trouve pas. Pourtant j' habite pas
loin de Cavaillon. La France est un pays réputé ""agricole"" et nous ne trouvons
que de la m....e dans nos rayons. Il faut stopper tout ça! Je veux manger du
bon, du bio et que tous nos producteurs puissent vivre de leur travail! Je
veux manger Français!!! Lorsque nous aurons fait ça...les prix retrouveront un
cours raisonnable pour les consommateurs...

",0,3,2017-07-22T12:58:01+02:00,0,2017-07-22T12:58:01+02:00,0,Gardphil,False,5,2,0,2,a15bc7df-6ecc-11e7-92ee-fa163e947a7a
Consommation,Comment soutenir des modes de consommation plus responsables ?,Solutions,mettre en place une plateforme nationale de vente directe,"Il existe déjà des sites internet pour acheter local et ""direct"", mais souvent
avec des intermédiaires.

Certains agriculteurs et producteurs créent leur propre site, mais ce n'est
pas forcément accessible à tout le monde.

Mais la multiplication des différents sites internet rend complexe la
recherche de produits locaux en vente directe pour le consommateur.

  

Pourquoi ne pas créer une initiative nationale, officielle, où chacun pourra
se faire connaitre et mettre en vente ses produits ?

  

Cette plateforme pourra aussi proposer un accompagnement, des formations, un
kit de vente directe, pour démarrer son activité.

  

Pour la logistique, la plateforme pourra mettre en relation les producteurs,
pour proposer ou profiter de points de retrait.

",0,4,2017-07-21T10:07:24+02:00,0,2017-07-21T10:07:24+02:00,0,Johann,False,4,0,0,0,a18dbb60-6deb-11e7-92ee-fa163e947a7a
Production et distribution,Comment rémunérer plus équitablement les producteurs ?,Solutions,La nuit des entrepreneurs agricoles,"Différenciation, spécialisation, réduction des coûts, diversification,
regroupement, collaboration, gestion de l'offre, coopératives etc toutes les
solutions et les projets pour trouver une meilleure rémunération se trouvent
chez les agricultrices et les agriculteurs. Le problème est de passer d'une
idée de projet à sa réalisation.

Une solution: réunir en lieu pendant 2 jours toutes les compétences
(techniques, financières, aménagement du territoire, juridique, acheteurs,
consommateurs, marketing, propriété intellectuelle, coach, mentorat, et bien
d'autres) permettant de passer de l'idée de projet à la rédaction d'un plan
d'affaire pour les porteurs de projets.

  1. appel à projets pour une région, un département, projets déposés par un ou plusieurs agriculteurs, un gérant de coopérative, toute autre acteur de la filière
  2. Vote par les participants en début de la nuit des entrepreneurs des 2 ou 3 meilleures projets
  3. Ces 3 projets sont développés par tous les participants et l'ensemble des ressources présentes pendant la nuit des entrepreneurs
  4. 3 projets ""ficelés"" sortent des 2 jours, l'ensemble des participants a échangé et s'est enrichi.

",0,3,2017-07-21T17:31:14+02:00,0,2017-07-21T17:31:14+02:00,2,frederic.brand,False,8,3,0,3,a1e88851-6e29-11e7-92ee-fa163e947a7a
Production et distribution,Comment accompagner la transformation de notre agriculture  ?,Solutions,Prolonger et amplifier le programme Ambition bio,"Le programme Ambition bio a pour objectif de donner un nouvel elan aux
filieres de l'agriculture biologique. Ce programme s'est fixe un objectif de
10% des surfaces agricoles en agriculture biologique d'ici a 2021.

",3,249,2017-07-20T05:38:24+02:00,0,2017-07-20T05:38:24+02:00,20,Etats généraux de l'alimentation,True,282,23,0,13,a20170b4-6d0d-11e7-92ee-fa163e947a7a
Consommation,Comment mieux informer les consommateurs ?,Solutions,Exiger que la mention de la méthode d'abattage soit obligatoire !,"Une tendance de fond se dégage : de plus en plus de consommateurs sont
soucieux de connaître l**es conditions de vie et de mort des animaux qu’ils
consomment**. Aujourd’hui, ces consommateurs se heurtent à l’absence
d’indication concernant ces deux éléments.

Lors d’un sondage mené sur les marchés fin 2016, l'AFAAD a pu constater que
plus de **93% des consommateurs étaient favorables à la mention obligatoire de
la méthode d’abattage. **On apprend aussi que cette dernière serait un critère
de choix essentiel dans leur acte d’achat. Aujourd’hui, bon nombre de
consommateurs veulent consommer mieux, et intégrer dans leurs critères d’achat
la notion de bien-traitance animale y compris, lors de l'abattage.
**Malheureusement, aucune étiquette ne peut les aider à mettre en pratique
cette consommation responsable.**

Actuellement aucune **mention ne permet au consommateur de savoir si l’animal
qu’il consomme **a **été abattu avec, ou sans étourdissement.**

Cette question est essentielle dans la mesure où les récentes conclusions de
la commission d’enquête parlementaire sur les conditions d'abattage ont
clairement mis en évidence que des morceaux d’animaux abattus sans
étourdissement **sont distribués dans le circuit classique, sans que les
consommateurs n’en soient informés**, tout cela pour assurer la rentabilité
économique d’un système.

  

Nous vous invitons à consulter les détails de la campagne que l'AFAAD a mené
sur ce sujet au cours de l'année 2016 afin de mieux comprendre les enjeux
économiques majeurs se dissimulant derrière cette absence d’étiquetage de la
méthode d'abattage :

http://www.afaad.net/consommation-lafaad-fait-campagne-pour-que-soit-connue-
les-methodes-dabattage/

Ce sujet doit être traité prioritairement dans le cadre de ces états généraux
et permettre aux consommateurs et aux citoyens de consommer en connaissance de
cause et selon leurs exigences.

",1,78,2017-07-22T17:39:52+02:00,0,2017-07-22T17:30:03+02:00,2,AFAAD,False,80,17,0,0,a22434e3-6ef2-11e7-92ee-fa163e947a7a
Consommation,Comment renforcer la sécurité sanitaire de l'alimentation ?,Causes,Des modes de production à revoir,"Des crises telles que l'Influenza aviaire ont montre la necessite de revoir
les systemes de production individuels mais egalement a l'echelle de la
filiere afin de maitriser les risques sanitaires et environnementaux.

",1,97,2017-07-20T19:12:38+02:00,0,2017-07-20T19:12:38+02:00,28,Etats généraux de l'alimentation,True,152,33,0,27,a25062e5-6d6e-11e7-92ee-fa163e947a7a
Production et distribution,Comment accompagner la transformation de notre agriculture  ?,Solutions,Interdire progressivement l'usage des pesticides et engrais chimiques,"Les pesticides et les engrais chimiques ont des impacts clairs sur
**l'environnement,** la **biodiversité** et sur notre **santé :**

  * Ils dégradent nos sols, nos nappes phréatique, nos rivières, nos plages.
  * Nous faisons face à une extinction de masse de la biodiversité en grande partie à cause d'eux.
  * Via les animaux que nous mangeons, l'air que nous respirons, l'eau que nous buvons, ils se retrouvent dans notre corps. Même si les doses sont faibles, leur accumulation et leur multiplicité nuisent à notre santé. De plus le coût financier pour la collectivité est énorme. **L'OMS** avait déjà tiré la sonnette d'alarme dans un rapport de 2004 http://www.who.int/occupational_health/publications/en/pwh1fr.pdf. La situation n'a pas beaucoup changé.

  

Les pesticides favorisent la création d'espèces résistantes qui nécessitent la
création de nouveaux pesticides qui créent de nouveaux risques. Les dernières
générations de pesticides sont plus actives et nécessitent moins de produit. A
concentration égale, elles sont donc plus toxiques. **Réduire ne suffit pas.**
**Il faut **_**interdire**_** leur usage.**

**Cette interdiction doit s'appliquer également aux produits transformés. Nous ne devons pas autoriser la commercialisation de produits faits à base d'agriculture utilisant des pesticides et des engrais chimiques.**

  

Par ailleurs, les pesticides et les engrais chimiques sont issus en général de
la chimie industrielle et en partie de pétrole. Ils sont donc aussi à **bannir
d'une économie durable** !

Malheureusement, ils sont soutenus par des **lobbys** très forts et continuent
à se maintenir malgré les dégâts sournois qu'ils causent à notre pays.

  

Nous maîtrisons maintenant bien mieux les techniques d'agriculture biologiques
protégeant la nature et les hommes tout en gardant des rendements corrects.

Décidons une bonne fois pour toute de supprimer les engrais et pesticides pour
les agriculteurs comme pour les jardiniers du dimanche !

**En supprimant ces éléments essentiels à l'agriculture dite ""conventionnelle"", la transformation de notre agriculture vers une agriculture Bio viendra d'elle-même.**

",2,16,2017-07-26T15:52:15+02:00,0,2017-07-26T15:52:15+02:00,6,hd2hi,False,22,5,0,0,a2733c04-7209-11e7-92ee-fa163e947a7a
